ip,port,protocol,anonymity,lastTested,allowsRefererHeader,allowsUserAgentHeader,allowsCustomHeaders,allowsCookies,allowsPost,allowsHttps,country,connectTime,downloadSpeed,secondsToFirstByte,uptime
66.235.200.204,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.015,5675,0.038,99.996
66.235.200.11,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.087,1713,0.123,99.996
141.193.213.220,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.339,583,0.36,99.991
159.112.235.85,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.024,5648,0.037,99.996
141.193.213.252,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.127,1471,0.142,99.995
141.193.213.68,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.127,1386,0.15,99.995
141.193.213.221,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.127,1471,0.142,99.995
66.235.200.220,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.205,950,0.221,99.995
66.235.200.162,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.171,920,0.227,99.996
159.112.235.162,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.045,3426,0.062,99.996
141.193.213.212,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.256,773,0.269,99.993
66.235.200.195,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.043,2296,0.092,99.997
63.141.128.221,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.247,792,0.265,99.993
66.235.200.68,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.317,594,0.354,99.993
63.141.128.81,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.051,1935,0.11,99.995
141.193.213.140,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.049,3265,0.064,99.992
159.112.235.161,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.445,447,0.467,99.994
159.112.235.111,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.058,2359,0.089,99.995
141.193.213.16,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.288,676,0.31,99.992
63.141.128.138,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.126,1461,0.144,99.994
141.193.213.74,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.035,3818,0.055,99.991
159.112.235.136,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.086,2019,0.104,99.997
141.193.213.104,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.101,1421,0.147,99.99
63.141.128.128,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.127,1329,0.159,99.994
159.112.235.105,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.326,608,0.346,99.997
63.141.128.167,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.331,600,0.349,99.996
159.112.235.217,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.313,640,0.329,99.999
63.141.128.49,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.026,1055,0.197,99.997
141.193.213.48,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.002,1935,0.109,99.99
63.141.128.0,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.069,2363,0.089,99.995
159.112.235.7,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.045,3265,0.065,99.998
66.235.200.6,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.235,832,0.252,99.997
63.141.128.244,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.06,2500,0.085,99.996
141.193.213.236,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.062,2413,0.088,99.991
66.235.200.154,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.078,2247,0.093,99.998
159.112.235.182,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.21,932,0.224,99.996
63.141.128.236,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.012,7464,0.029,99.993
66.235.200.237,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.297,673,0.312,99.995
63.141.128.24,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.324,604,0.345,99.994
66.235.200.233,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.425,472,0.44,99.998
63.141.128.40,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.213,916,0.228,99.998
63.141.128.170,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.34,577,0.358,99.998
159.112.235.58,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.333,588,0.355,99.994
159.112.235.207,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.043,3603,0.058,99.998
141.193.213.38,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.001,9500,0.022,99.995
63.141.128.126,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.092,1784,0.117,99.995
159.112.235.63,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.17,1105,0.19,99.997
159.112.235.248,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.011,6774,0.031,99.998
141.193.213.46,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.08,1908,0.106,99.995
159.112.235.172,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.157,1186,0.177,99.995
159.112.235.226,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.004,7206,0.029,99.995
63.141.128.217,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.048,3281,0.065,99.998
141.193.213.17,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.025,2348,0.09,99.992
66.235.200.95,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.049,3265,0.063,99.993
66.235.200.2,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.082,1900,0.11,99.995
159.112.235.3,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.023,5675,0.038,99.998
66.235.200.143,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.332,595,0.352,99.996
63.141.128.183,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.261,756,0.275,99.997
63.141.128.96,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.108,1719,0.122,99.999
66.235.200.208,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.068,2322,0.09,99.997
141.193.213.233,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.169,1110,0.19,99.995
141.193.213.15,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.067,2348,0.089,99.995
63.141.128.182,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.198,990,0.211,99.993
63.141.128.216,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.048,2258,0.094,99.997
159.112.235.223,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.23,852,0.245,99.995
141.193.213.112,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.144,1266,0.166,99.995
159.112.235.151,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.205,924,0.226,99.994
66.235.200.247,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.065,2402,0.087,99.993
159.112.235.19,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.11,1290,0.162,99.997
141.193.213.111,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.077,2223,0.094,99.995
63.141.128.242,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.277,606,0.347,99.996
66.235.200.103,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.031,4333,0.049,99.997
63.141.128.191,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.134,1129,0.185,99.994
63.141.128.38,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.037,3409,0.062,99.994
141.193.213.22,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.057,2666,0.078,99.995
63.141.128.112,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.307,643,0.326,99.995
66.235.200.123,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.253,733,0.285,99.997
141.193.213.62,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.169,945,0.22,99.993
141.193.213.18,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.33,601,0.346,99.995
66.235.200.144,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.081,2154,0.097,99.998
66.235.200.124,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.115,1414,0.148,99.997
141.193.213.63,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.014,6303,0.034,99.992
141.193.213.166,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.07,2488,0.084,99.995
66.235.200.226,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.325,605,0.345,99.997
63.141.128.79,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.055,2600,0.081,99.993
63.141.128.162,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.05,2763,0.076,99.993
66.235.200.190,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.059,2679,0.079,99.995
141.193.213.119,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.224,860,0.245,99.994
159.112.235.160,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.04,2985,0.071,99.993
63.141.128.249,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.142,1302,0.163,99.997
66.235.200.42,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.234,836,0.25,99.999
63.141.128.92,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.218,882,0.238,99.998
66.235.200.45,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.157,881,0.238,99.994
66.235.200.166,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.147,1194,0.175,99.995
141.193.213.148,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.04,921,0.228,99.991
141.193.213.50,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.297,668,0.315,99.994
159.112.235.170,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.132,1431,0.146,99.998
159.112.235.2,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.016,1713,0.122,99.997
159.112.235.67,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.117,1595,0.131,99.995
66.235.200.211,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.096,1891,0.112,99.996
159.112.235.98,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.215,878,0.239,99.998
159.112.235.164,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.109,634,0.329,99.995
66.235.200.43,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.01,8750,0.024,99.998
141.193.213.184,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.83,245,0.848,99.994
66.235.200.75,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.322,619,0.34,99.996
63.141.128.197,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.119,1590,0.133,99.995
159.112.235.83,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.011,5500,0.039,99.996
66.235.200.242,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.11,1653,0.127,99.995
159.112.235.18,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.102,1181,0.177,99.994
141.193.213.80,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.307,466,0.448,99.993
66.235.200.72,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.217,867,0.241,99.996
63.141.128.248,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.076,1794,0.118,99.996
63.141.128.209,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.028,3818,0.055,99.998
159.112.235.76,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.096,1733,0.121,99.995
66.235.200.191,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.044,3296,0.064,99.998
66.235.200.156,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.027,4644,0.045,99.995
141.193.213.20,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.042,3666,0.057,99.993
141.193.213.190,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.544,372,0.558,99.991
63.141.128.213,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.058,2727,0.078,99.994
63.141.128.31,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.155,641,0.327,99.998
159.112.235.168,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.132,1412,0.146,99.995
63.141.128.75,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.31,634,0.331,99.997
141.193.213.183,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.145,1250,0.168,99.994
159.112.235.75,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.012,3924,0.053,99.994
63.141.128.172,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.218,881,0.238,99.995
141.193.213.97,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.112,1563,0.133,99.991
141.193.213.45,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.191,1019,0.205,99.995
66.235.200.169,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.157,1162,0.18,100
141.193.213.82,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.035,3333,0.064,99.992
66.235.200.165,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.238,774,0.27,99.997
159.112.235.165,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.113,1552,0.135,99.996
63.141.128.169,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.233,846,0.248,99.993
141.193.213.99,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.094,1721,0.122,99.993
141.193.213.40,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.162,1104,0.191,99.994
63.141.128.212,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.032,4354,0.048,99.993
66.235.200.168,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.044,2600,0.081,99.995
63.141.128.157,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.188,995,0.21,99.995
63.141.128.202,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.105,1503,0.139,99.994
141.193.213.108,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.416,476,0.439,99.991
63.141.128.179,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.327,594,0.348,99.995
159.112.235.17,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.037,4098,0.052,99.997
141.193.213.34,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.068,888,0.234,99.991
63.141.128.83,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.266,733,0.285,99.993
63.141.128.181,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.262,751,0.279,99.997
141.193.213.69,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.014,5971,0.035,99.994
66.235.200.49,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.032,3559,0.06,99.997
141.193.213.133,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.258,765,0.274,99.988
159.112.235.253,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.257,740,0.273,99.997
63.141.128.93,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.119,1559,0.134,99.996
66.235.200.231,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.048,3281,0.065,99.997
159.112.235.49,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.04,3800,0.056,99.996
141.193.213.191,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.133,1421,0.148,99.994
141.193.213.139,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.299,673,0.313,99.991
66.235.200.53,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.337,587,0.355,99.998
63.141.128.80,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.015,7172,0.029,99.997
159.112.235.215,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.241,803,0.261,99.997
63.141.128.255,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.077,2049,0.102,99.357
159.112.235.100,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.304,642,0.327,99.996
63.141.128.70,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.328,598,0.349,99.995
159.112.235.178,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.091,1764,0.119,99.996
141.193.213.156,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.305,642,0.328,99.993
66.235.200.19,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.063,2500,0.085,99.996
141.193.213.243,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.262,703,0.301,99.991
159.112.235.121,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.071,2322,0.09,99.996
66.235.200.236,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.158,1220,0.172,99.996
141.193.213.4,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.036,1350,0.154,99.991
63.141.128.91,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.028,2506,0.084,99.998
159.112.235.176,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.253,774,0.27,99.998
141.193.213.1,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.092,1908,0.109,99.993
141.193.213.3,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.222,435,0.48,99.991
159.112.235.82,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.247,700,0.301,99.998
141.193.213.70,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.004,6117,0.034,99.993
159.112.235.175,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.412,483,0.432,99.996
63.141.128.203,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.012,5526,0.038,99.996
159.112.235.62,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.004,11611,0.018,99.999
159.112.235.202,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.081,1329,0.158,99.996
66.235.200.18,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.408,492,0.424,99.998
66.235.200.121,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.033,3666,0.057,99.998
63.141.128.155,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.042,3387,0.063,99.997
159.112.235.28,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.053,3102,0.069,99.998
159.112.235.109,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.151,1266,0.166,99.997
66.235.200.209,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.184,1014,0.207,99.995
66.235.200.78,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.127,1379,0.153,99.993
66.235.200.66,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.135,1402,0.149,99.994
63.141.128.219,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.004,7777,0.028,99.996
159.112.235.163,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.173,1094,0.191,99.994
66.235.200.97,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.128,1471,0.143,99.996
159.112.235.14,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.223,871,0.241,99.999
63.141.128.32,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.216,889,0.236,99.999
66.235.200.252,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.42,444,0.473,99.997
141.193.213.116,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.136,1395,0.15,99.991
141.193.213.223,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.136,1377,0.152,99.99
66.235.200.120,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.365,528,0.397,99.996
66.235.200.7,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.333,384,0.545,99.997
141.193.213.255,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,,,US,0.436,461,0.455,92.269
66.235.200.118,80,http,anonymous,2024/10/4 5:30,TRUE,TRUE,TRUE,TRUE,TRUE,,US,0.537,371,0.561,99.997
